x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-0.582945,-1.057052,-0.221382,-0.560343,-0.810562,-0.353067,-0.170297,-1.110935,-0.399907,-1.133495
-0.254494,-0.461473,-0.096648,-0.244627,-0.353864,-0.154137,-0.074346,-0.484996,-0.174586,-0.494845
-0.116121,-0.210563,-0.044099,-0.111619,-0.161462,-0.07033,-0.033923,-0.221296,-0.079661,-0.22579
-0.05541,-0.100476,-0.021043,-0.053262,-0.077046,-0.03356,-0.016187,-0.105597,-0.038012,-0.107742
-0.030081,-0.054545,-0.011424,-0.028915,-0.041826,-0.018219,-0.008788,-0.057326,-0.020636,-0.05849
-0.015349,-0.027833,-0.005829,-0.014754,-0.021342,-0.009296,-0.004484,-0.029251,-0.01053,-0.029845
-0.021688,-0.039326,-0.008236,-0.020847,-0.030156,-0.013135,-0.006336,-0.041331,-0.014878,-0.04217
-0.023933,-0.043398,-0.009089,-0.023005,-0.033278,-0.014495,-0.006992,-0.04561,-0.016418,-0.046536
-0.021841,-0.039605,-0.008295,-0.020994,-0.030369,-0.013228,-0.006381,-0.041623,-0.014983,-0.042469
-0.01717,-0.031135,-0.006521,-0.016505,-0.023875,-0.0104,-0.005016,-0.032722,-0.011779,-0.033387
-0.011894,-0.021567,-0.004517,-0.011433,-0.016538,-0.007204,-0.003475,-0.022666,-0.008159,-0.023127
-0.00718,-0.013019,-0.002727,-0.006902,-0.009983,-0.004349,-0.002098,-0.013683,-0.004926,-0.013961
-0.011747,-0.021301,-0.004461,-0.011292,-0.016334,-0.007115,-0.003432,-0.022387,-0.008059,-0.022841
-0.016591,-0.030084,-0.006301,-0.015947,-0.023069,-0.010048,-0.004847,-0.031617,-0.011381,-0.032259
-0.020438,-0.03706,-0.007762,-0.019646,-0.028418,-0.012379,-0.005971,-0.03895,-0.014021,-0.03974
-0.021558,-0.039091,-0.008187,-0.020722,-0.029976,-0.013057,-0.006298,-0.041084,-0.014789,-0.041918
-0.018814,-0.034116,-0.007145,-0.018085,-0.02616,-0.011395,-0.005496,-0.035855,-0.012907,-0.036583
-0.013167,-0.023876,-0.005001,-0.012657,-0.018309,-0.007975,-0.003847,-0.025093,-0.009033,-0.025603
-0.024517,-0.044457,-0.009311,-0.023567,-0.03409,-0.014849,-0.007162,-0.046723,-0.016819,-0.047672
-0.044755,-0.081155,-0.016997,-0.04302,-0.062231,-0.027107,-0.013074,-0.085292,-0.030703,-0.087024
-0.084139,-0.152568,-0.031953,-0.080877,-0.116992,-0.05096,-0.02458,-0.160346,-0.05772,-0.163602
-0.16899,-0.306429,-0.064176,-0.162438,-0.234974,-0.102351,-0.049368,-0.322049,-0.115929,-0.328589
-0.359607,-0.652075,-0.136566,-0.345665,-0.50002,-0.2178,-0.105053,-0.685315,-0.246695,-0.699232
-0.353249,-0.640547,-0.134152,-0.339554,-0.49118,-0.213949,-0.103196,-0.673198,-0.242333,-0.686869
-0.232901,-0.422319,-0.088448,-0.223871,-0.32384,-0.141059,-0.068038,-0.443847,-0.159773,-0.45286
-0.131119,-0.237758,-0.049794,-0.126035,-0.182316,-0.079414,-0.038304,-0.249877,-0.089949,-0.254952
-0.072344,-0.131182,-0.027474,-0.069539,-0.100592,-0.043816,-0.021134,-0.137869,-0.049629,-0.140668
-0.040326,-0.073122,-0.015314,-0.038762,-0.056071,-0.024424,-0.01178,-0.07685,-0.027664,-0.07841
-0.042963,-0.077905,-0.016316,-0.041297,-0.059739,-0.026021,-0.012551,-0.081876,-0.029473,-0.083539
-0.037872,-0.068673,-0.014382,-0.036404,-0.05266,-0.022938,-0.011064,-0.072174,-0.025981,-0.073639
-0.028934,-0.052465,-0.010988,-0.027812,-0.040231,-0.017524,-0.008452,-0.05514,-0.019849,-0.056259
-0.019671,-0.03567,-0.007471,-0.018909,-0.027352,-0.011914,-0.005747,-0.037488,-0.013495,-0.03825
-0.028278,-0.051276,-0.010739,-0.027181,-0.039319,-0.017127,-0.008261,-0.053889,-0.019399,-0.054984
-0.035722,-0.064774,-0.013566,-0.034337,-0.049669,-0.021635,-0.010435,-0.068076,-0.024505,-0.069458
-0.038696,-0.070167,-0.014695,-0.037195,-0.053805,-0.023436,-0.011304,-0.073743,-0.026546,-0.075241
-0.034659,-0.062847,-0.013162,-0.033315,-0.048192,-0.020992,-0.010125,-0.066051,-0.023777,-0.067392
-0.061019,-0.110645,-0.023173,-0.058653,-0.084844,-0.036957,-0.017826,-0.116285,-0.04186,-0.118647
-0.108464,-0.196677,-0.041191,-0.104259,-0.150815,-0.065692,-0.031686,-0.206703,-0.074408,-0.2109
-0.196324,-0.355994,-0.074557,-0.188712,-0.272981,-0.118906,-0.057353,-0.374141,-0.134681,-0.381738
-0.165695,-0.300455,-0.062925,-0.159271,-0.230393,-0.100355,-0.048405,-0.31577,-0.113669,-0.322183
-0.114315,-0.207288,-0.043413,-0.109883,-0.158951,-0.069236,-0.033395,-0.217854,-0.078422,-0.222278
-0.071861,-0.130305,-0.02729,-0.069075,-0.09992,-0.043523,-0.020993,-0.136947,-0.049297,-0.139728
-0.059216,-0.107376,-0.022488,-0.05692,-0.082337,-0.035865,-0.017299,-0.112849,-0.040623,-0.115141
-0.042997,-0.077966,-0.016329,-0.04133,-0.059785,-0.026041,-0.012561,-0.08194,-0.029496,-0.083604
-0.056889,-0.103157,-0.021605,-0.054684,-0.079103,-0.034456,-0.016619,-0.108416,-0.039027,-0.110617
-0.065043,-0.117942,-0.024701,-0.062521,-0.09044,-0.039394,-0.019001,-0.123954,-0.04462,-0.126471
-0.105952,-0.192123,-0.040237,-0.101844,-0.147322,-0.064171,-0.030952,-0.201916,-0.072685,-0.206017
-0.084565,-0.153342,-0.032115,-0.081287,-0.117585,-0.051218,-0.024704,-0.161159,-0.058013,-0.164431
-0.04727,-0.085715,-0.017951,-0.045437,-0.065727,-0.02863,-0.013809,-0.090084,-0.032428,-0.091913
-0.037866,-0.068662,-0.01438,-0.036398,-0.052651,-0.022934,-0.011062,-0.072162,-0.025977,-0.073628
-0.574677,-1.04206,-0.218242,-0.552396,-0.799066,-0.348059,-0.167882,-1.095179,-0.394235,-1.117419
-3.91404,-7.097323,-1.486416,-3.76229,-5.442324,-2.370583,-1.14342,-7.459107,-2.68508,-7.610579
-0.46407,-0.841498,-0.176238,-0.446078,-0.645272,-0.28107,-0.13557,-0.884393,-0.318358,-0.902353
-0.025576,-0.046378,-0.009713,-0.024585,-0.035563,-0.015491,-0.007472,-0.048742,-0.017546,-0.049732
-0.042744,-0.077508,-0.016233,-0.041087,-0.059434,-0.025888,-0.012487,-0.081459,-0.029323,-0.083113
-0.002036,-0.003693,-0.000773,-0.001957,-0.002831,-0.001233,-0.000595,-0.003881,-0.001397,-0.00396
-0.012328,-0.022354,-0.004682,-0.01185,-0.017141,-0.007466,-0.003601,-0.023494,-0.008457,-0.023971
0.001645,0.002983,0.000625,0.001581,0.002287,0.000996,0.000481,0.003135,0.001128,0.003199
-0.003625,-0.006574,-0.001377,-0.003485,-0.005041,-0.002196,-0.001059,-0.006909,-0.002487,-0.007049
-0.003269,-0.005928,-0.001242,-0.003143,-0.004546,-0.00198,-0.000955,-0.00623,-0.002243,-0.006357
-0.004814,-0.008729,-0.001828,-0.004627,-0.006693,-0.002915,-0.001406,-0.009173,-0.003302,-0.00936
-0.0067,-0.01215,-0.002545,-0.006441,-0.009317,-0.004058,-0.001957,-0.012769,-0.004597,-0.013029
-0.007306,-0.013248,-0.002775,-0.007023,-0.010159,-0.004425,-0.002134,-0.013923,-0.005012,-0.014206
-0.006591,-0.011952,-0.002503,-0.006336,-0.009165,-0.003992,-0.001926,-0.012561,-0.004522,-0.012816
-0.005123,-0.00929,-0.001946,-0.004925,-0.007124,-0.003103,-0.001497,-0.009763,-0.003515,-0.009962
-0.003523,-0.006388,-0.001338,-0.003386,-0.004898,-0.002134,-0.001029,-0.006714,-0.002417,-0.00685
-0.002116,-0.003837,-0.000804,-0.002034,-0.002942,-0.001281,-0.000618,-0.004032,-0.001451,-0.004114
-0.00103,-0.001868,-0.000391,-0.00099,-0.001432,-0.000624,-0.000301,-0.001963,-0.000707,-0.002003
-0.000312,-0.000565,-0.000118,-0.0003,-0.000433,-0.000189,-9.1e-5,-0.000594,-0.000214,-0.000606
-0.001026,-0.00186,-0.00039,-0.000986,-0.001426,-0.000621,-0.0003,-0.001955,-0.000704,-0.001995
-0.002076,-0.003764,-0.000788,-0.001996,-0.002887,-0.001257,-0.000606,-0.003956,-0.001424,-0.004037
-0.003344,-0.006064,-0.00127,-0.003215,-0.00465,-0.002025,-0.000977,-0.006373,-0.002294,-0.006502
-0.004592,-0.008327,-0.001744,-0.004414,-0.006385,-0.002781,-0.001341,-0.008751,-0.00315,-0.008929
-0.005453,-0.009888,-0.002071,-0.005241,-0.007582,-0.003303,-0.001593,-0.010392,-0.003741,-0.010603
-0.00551,-0.009992,-0.002093,-0.005297,-0.007662,-0.003337,-0.00161,-0.010501,-0.00378,-0.010714
-0.004651,-0.008433,-0.001766,-0.004471,-0.006467,-0.002817,-0.001359,-0.008863,-0.003191,-0.009043
-0.003156,-0.005722,-0.001198,-0.003033,-0.004388,-0.001911,-0.000922,-0.006014,-0.002165,-0.006136
-0.001638,-0.00297,-0.000622,-0.001575,-0.002278,-0.000992,-0.000479,-0.003122,-0.001124,-0.003185
-0.000498,-0.000902,-0.000189,-0.000478,-0.000692,-0.000301,-0.000145,-0.000948,-0.000341,-0.000967
-0.001683,-0.003051,-0.000639,-0.001617,-0.00234,-0.001019,-0.000492,-0.003207,-0.001154,-0.003272
-0.003604,-0.006535,-0.001369,-0.003464,-0.005011,-0.002183,-0.001053,-0.006868,-0.002472,-0.007008
-0.006677,-0.012107,-0.002536,-0.006418,-0.009284,-0.004044,-0.001951,-0.012724,-0.00458,-0.012983
-0.011866,-0.021516,-0.004506,-0.011406,-0.016499,-0.007187,-0.003466,-0.022613,-0.00814,-0.023072
-0.021334,-0.038684,-0.008102,-0.020506,-0.029664,-0.012921,-0.006232,-0.040656,-0.014635,-0.041482
-0.038588,-0.069971,-0.014654,-0.037092,-0.053655,-0.023371,-0.011273,-0.073538,-0.026472,-0.075031
-0.065404,-0.118598,-0.024838,-0.062869,-0.090942,-0.039613,-0.019107,-0.124643,-0.044868,-0.127174
-0.085684,-0.15537,-0.03254,-0.082362,-0.11914,-0.051895,-0.025031,-0.16329,-0.05878,-0.166606
-0.072008,-0.130573,-0.027346,-0.069216,-0.100125,-0.043613,-0.021036,-0.137228,-0.049399,-0.140015
-0.227686,-0.412863,-0.086467,-0.218859,-0.316589,-0.137901,-0.066515,-0.433908,-0.156195,-0.44272
-0.891969,-1.617406,-0.338739,-0.857387,-1.240249,-0.540231,-0.260574,-1.699853,-0.611902,-1.734372
-2.130512,-3.863254,-0.809094,-2.04791,-2.962395,-1.290369,-0.622393,-4.060182,-1.461557,-4.142632
-0.796185,-1.443721,-0.302363,-0.765316,-1.107065,-0.482218,-0.232592,-1.517314,-0.546193,-1.548126
-0.167161,-0.303112,-0.063482,-0.16068,-0.23243,-0.101243,-0.048833,-0.318563,-0.114674,-0.325032
-0.092086,-0.166979,-0.034971,-0.088516,-0.128042,-0.055773,-0.026901,-0.175491,-0.063172,-0.179055
-0.030906,-0.056042,-0.011737,-0.029708,-0.042974,-0.018719,-0.009029,-0.058899,-0.021202,-0.060095
-0.023071,-0.041834,-0.008762,-0.022176,-0.032079,-0.013973,-0.00674,-0.043967,-0.015827,-0.04486
-0.006513,-0.01181,-0.002473,-0.00626,-0.009056,-0.003945,-0.001903,-0.012412,-0.004468,-0.012664
-0.01608,-0.029159,-0.006107,-0.015457,-0.022359,-0.009739,-0.004698,-0.030645,-0.011031,-0.031267
-0.022407,-0.040631,-0.008509,-0.021538,-0.031156,-0.013571,-0.006546,-0.042702,-0.015372,-0.043569
-0.024331,-0.04412,-0.00924,-0.023388,-0.033832,-0.014737,-0.007108,-0.046369,-0.016692,-0.047311
-0.021822,-0.039571,-0.008287,-0.020976,-0.030343,-0.013217,-0.006375,-0.041588,-0.014971,-0.042432
-0.016905,-0.030654,-0.00642,-0.01625,-0.023506,-0.010239,-0.004939,-0.032216,-0.011597,-0.032871
-0.01159,-0.021015,-0.004401,-0.01114,-0.016115,-0.007019,-0.003386,-0.022087,-0.007951,-0.022535
-0.006956,-0.012613,-0.002642,-0.006686,-0.009672,-0.004213,-0.002032,-0.013256,-0.004772,-0.013525
-0.003381,-0.00613,-0.001284,-0.00325,-0.004701,-0.002048,-0.000988,-0.006443,-0.002319,-0.006574
-0.006854,-0.012428,-0.002603,-0.006588,-0.00953,-0.004151,-0.002002,-0.013061,-0.004702,-0.013327
-0.011046,-0.020029,-0.004195,-0.010618,-0.015359,-0.00669,-0.003227,-0.02105,-0.007578,-0.021478
-0.015208,-0.027576,-0.005775,-0.014618,-0.021146,-0.009211,-0.004443,-0.028982,-0.010433,-0.029571
-0.018087,-0.032797,-0.006869,-0.017386,-0.025149,-0.010955,-0.005284,-0.034469,-0.012408,-0.035169
-0.018349,-0.033272,-0.006968,-0.017638,-0.025514,-0.011113,-0.00536,-0.034968,-0.012588,-0.035679
-0.015475,-0.02806,-0.005877,-0.014875,-0.021517,-0.009372,-0.004521,-0.029491,-0.010616,-0.03009
-0.010569,-0.019165,-0.004014,-0.010159,-0.014696,-0.006401,-0.003088,-0.020142,-0.007251,-0.020551
-0.00543,-0.009846,-0.002062,-0.005219,-0.00755,-0.003289,-0.001586,-0.010348,-0.003725,-0.010558
-0.011709,-0.021232,-0.004447,-0.011255,-0.016281,-0.007092,-0.003421,-0.022314,-0.008032,-0.022767
-0.021578,-0.039127,-0.008194,-0.020741,-0.030003,-0.013069,-0.006304,-0.041121,-0.014803,-0.041956
-0.038378,-0.069591,-0.014575,-0.03689,-0.053363,-0.023244,-0.011212,-0.073138,-0.026328,-0.074624
-0.068687,-0.12455,-0.026085,-0.066024,-0.095507,-0.041601,-0.020066,-0.130899,-0.04712,-0.133558
-0.124661,-0.226047,-0.047342,-0.119827,-0.173336,-0.075502,-0.036417,-0.237569,-0.085519,-0.242394
-0.214346,-0.388673,-0.081401,-0.206035,-0.298039,-0.129821,-0.062617,-0.408485,-0.147044,-0.41678
-0.295559,-0.535936,-0.112243,-0.2841,-0.410963,-0.179008,-0.086342,-0.563255,-0.202757,-0.574693
-0.700776,-1.270717,-0.26613,-0.673607,-0.974403,-0.424433,-0.20472,-1.335491,-0.480741,-1.362611
-1.085449,-1.968244,-0.412216,-1.043366,-1.509276,-0.657415,-0.317096,-2.068575,-0.744632,-2.110581
-0.708961,-1.285557,-0.269239,-0.681474,-0.985783,-0.42939,-0.207111,-1.351088,-0.486356,-1.378525
-0.293411,-0.532042,-0.111427,-0.282035,-0.407977,-0.177708,-0.085715,-0.559163,-0.201284,-0.570518
-0.139859,-0.253605,-0.053113,-0.134436,-0.194468,-0.084707,-0.040857,-0.266533,-0.095945,-0.271945
-0.068176,-0.123623,-0.025891,-0.065533,-0.094796,-0.041291,-0.019916,-0.129925,-0.046769,-0.132563
-0.036161,-0.065571,-0.013733,-0.034759,-0.050281,-0.021901,-0.010564,-0.068913,-0.024807,-0.070313
-0.048477,-0.087903,-0.01841,-0.046597,-0.067405,-0.02936,-0.014162,-0.092383,-0.033256,-0.094259
-0.051647,-0.093652,-0.019614,-0.049645,-0.071814,-0.031281,-0.015088,-0.098426,-0.035431,-0.100425
-0.045527,-0.082554,-0.01729,-0.043762,-0.063304,-0.027574,-0.0133,-0.086762,-0.031232,-0.088524
-0.034782,-0.06307,-0.013209,-0.033433,-0.048363,-0.021066,-0.010161,-0.066285,-0.023861,-0.067631
-0.023648,-0.04288,-0.008981,-0.022731,-0.032881,-0.014322,-0.006908,-0.045066,-0.016223,-0.045981
-0.014121,-0.025606,-0.005363,-0.013574,-0.019635,-0.008553,-0.004125,-0.026912,-0.009688,-0.027458
-0.022866,-0.041463,-0.008684,-0.02198,-0.031795,-0.013849,-0.00668,-0.043577,-0.015686,-0.044462
-0.03169,-0.057463,-0.012035,-0.030461,-0.044063,-0.019193,-0.009258,-0.060392,-0.02174,-0.061619
-0.038043,-0.068983,-0.014447,-0.036568,-0.052897,-0.023041,-0.011114,-0.072499,-0.026098,-0.073972
-0.038898,-0.070534,-0.014772,-0.03739,-0.054086,-0.023559,-0.011363,-0.074129,-0.026685,-0.075635
-0.033082,-0.059988,-0.012564,-0.0318,-0.046,-0.020037,-0.009664,-0.063046,-0.022695,-0.064327
-0.022617,-0.041011,-0.008589,-0.02174,-0.031448,-0.013698,-0.006607,-0.043102,-0.015516,-0.043977
-0.041665,-0.075551,-0.015823,-0.040049,-0.057933,-0.025235,-0.012172,-0.079402,-0.028583,-0.081014
-0.073353,-0.13301,-0.027857,-0.070509,-0.101994,-0.044427,-0.021429,-0.13979,-0.050321,-0.142629
-0.130388,-0.236432,-0.049517,-0.125333,-0.181299,-0.078971,-0.038091,-0.248484,-0.089448,-0.25353
-0.236007,-0.427952,-0.089627,-0.226857,-0.328159,-0.142941,-0.068946,-0.449767,-0.161904,-0.4589
-0.424652,-0.770022,-0.161268,-0.408188,-0.590463,-0.257196,-0.124055,-0.809273,-0.291317,-0.825707
-0.576677,-1.045688,-0.219002,-0.554319,-0.801848,-0.349271,-0.168466,-1.098992,-0.395608,-1.121309
-0.491991,-0.892126,-0.186841,-0.472916,-0.684095,-0.29798,-0.143727,-0.937602,-0.337512,-0.956642
-0.298628,-0.541501,-0.113408,-0.28705,-0.415231,-0.180867,-0.087239,-0.569104,-0.204862,-0.580661
-0.165462,-0.300032,-0.062837,-0.159047,-0.230069,-0.100214,-0.048337,-0.315326,-0.113509,-0.321729
-0.090902,-0.164833,-0.034521,-0.087378,-0.126396,-0.055056,-0.026556,-0.173235,-0.06236,-0.176753
-0.092593,-0.167899,-0.035164,-0.089003,-0.128747,-0.05608,-0.02705,-0.176458,-0.06352,-0.180041
-0.078246,-0.141884,-0.029715,-0.075212,-0.108798,-0.047391,-0.022858,-0.149116,-0.053678,-0.152144
-0.057989,-0.10515,-0.022022,-0.05574,-0.080631,-0.035121,-0.01694,-0.11051,-0.039781,-0.112755
-0.038672,-0.070123,-0.014686,-0.037172,-0.053771,-0.023422,-0.011297,-0.073698,-0.026529,-0.075194
-0.054502,-0.098828,-0.020698,-0.052389,-0.075783,-0.03301,-0.015922,-0.103866,-0.037389,-0.105975
-0.06679,-0.121111,-0.025365,-0.064201,-0.092869,-0.040452,-0.019512,-0.127284,-0.045819,-0.129869
-0.069776,-0.126525,-0.026499,-0.067071,-0.097021,-0.042261,-0.020384,-0.132975,-0.047867,-0.135675
-0.060235,-0.109224,-0.022875,-0.057899,-0.083754,-0.036482,-0.017597,-0.114791,-0.041322,-0.117122
-0.104386,-0.189284,-0.039642,-0.100339,-0.145145,-0.063223,-0.030495,-0.198932,-0.07161,-0.202972
-0.180597,-0.327477,-0.068585,-0.173595,-0.251113,-0.109381,-0.052758,-0.34417,-0.123892,-0.351159
-0.318721,-0.577936,-0.121039,-0.306364,-0.443169,-0.193037,-0.093109,-0.607396,-0.218646,-0.61973
-0.312255,-0.566211,-0.118583,-0.300148,-0.434178,-0.18912,-0.09122,-0.595073,-0.21421,-0.607157
-0.235555,-0.427131,-0.089456,-0.226422,-0.32753,-0.142667,-0.068813,-0.448904,-0.161594,-0.45802
-0.153246,-0.277881,-0.058198,-0.147305,-0.213083,-0.092815,-0.044768,-0.292046,-0.105129,-0.297977
-0.119966,-0.217533,-0.045559,-0.115314,-0.166807,-0.072658,-0.035046,-0.228622,-0.082298,-0.233265
-0.084331,-0.152917,-0.032026,-0.081061,-0.117259,-0.051076,-0.024636,-0.160712,-0.057852,-0.163976
-0.107698,-0.195288,-0.0409,-0.103522,-0.14975,-0.065228,-0.031462,-0.205243,-0.073882,-0.209411
-0.117151,-0.21243,-0.04449,-0.112609,-0.162894,-0.070954,-0.034224,-0.223259,-0.080367,-0.227792
-0.192494,-0.349049,-0.073103,-0.185031,-0.267656,-0.116586,-0.056234,-0.366842,-0.132053,-0.374291
-0.164477,-0.298246,-0.062463,-0.1581,-0.228699,-0.099617,-0.048049,-0.313449,-0.112833,-0.319814
0.003796,0.006883,0.001442,0.003649,0.005278,0.002299,0.001109,0.007234,0.002604,0.007381
-0.05354,-0.097085,-0.020333,-0.051465,-0.074446,-0.032427,-0.015641,-0.102034,-0.036729,-0.104106
-0.033032,-0.059897,-0.012545,-0.031752,-0.04593,-0.020006,-0.00965,-0.062951,-0.022661,-0.064229
-0.51294,-0.930112,-0.194797,-0.493053,-0.713223,-0.310668,-0.149847,-0.977525,-0.351883,-0.997375
-4.033066,-7.313152,-1.531618,-3.876701,-5.607824,-2.442672,-1.178191,-7.685938,-2.766733,-7.842016
-0.462403,-0.838475,-0.175605,-0.444476,-0.642954,-0.28006,-0.135083,-0.881216,-0.317214,-0.899111
-0.026808,-0.04861,-0.010181,-0.025768,-0.037275,-0.016236,-0.007831,-0.051088,-0.01839,-0.052125
-0.047245,-0.08567,-0.017942,-0.045413,-0.065693,-0.028615,-0.013802,-0.090037,-0.032411,-0.091865
-0.001811,-0.003283,-0.000688,-0.00174,-0.002518,-0.001097,-0.000529,-0.003451,-0.001242,-0.003521
-0.012819,-0.023245,-0.004868,-0.012322,-0.017824,-0.007764,-0.003745,-0.02443,-0.008794,-0.024926
0.002751,0.004988,0.001045,0.002644,0.003825,0.001666,0.000804,0.005242,0.001887,0.005349
-0.004144,-0.007514,-0.001574,-0.003983,-0.005762,-0.00251,-0.001211,-0.007898,-0.002843,-0.008058
-0.009908,-0.017966,-0.003763,-0.009524,-0.013776,-0.006001,-0.002894,-0.018882,-0.006797,-0.019265
-0.013157,-0.023858,-0.004997,-0.012647,-0.018294,-0.007969,-0.003844,-0.025074,-0.009026,-0.025583
-0.013554,-0.024577,-0.005147,-0.013028,-0.018846,-0.008209,-0.003959,-0.02583,-0.009298,-0.026354
-0.011499,-0.020851,-0.004367,-0.011053,-0.015989,-0.006965,-0.003359,-0.021914,-0.007889,-0.022359
-0.008514,-0.015438,-0.003233,-0.008184,-0.011838,-0.005157,-0.002487,-0.016225,-0.005841,-0.016555
-0.00566,-0.010263,-0.002149,-0.00544,-0.00787,-0.003428,-0.001653,-0.010786,-0.003883,-0.011005
-0.00334,-0.006056,-0.001268,-0.00321,-0.004643,-0.002023,-0.000976,-0.006364,-0.002291,-0.006493
-0.00161,-0.00292,-0.000612,-0.001548,-0.002239,-0.000975,-0.00047,-0.003069,-0.001105,-0.003131
-0.000488,-0.000885,-0.000185,-0.000469,-0.000679,-0.000296,-0.000143,-0.00093,-0.000335,-0.000949
-0.001596,-0.002894,-0.000606,-0.001534,-0.002219,-0.000967,-0.000466,-0.003042,-0.001095,-0.003104
-0.00321,-0.005821,-0.001219,-0.003086,-0.004463,-0.001944,-0.000938,-0.006117,-0.002202,-0.006242
-0.005076,-0.009203,-0.001928,-0.004879,-0.007057,-0.003074,-0.001483,-0.009673,-0.003482,-0.009869
-0.006775,-0.012284,-0.002573,-0.006512,-0.00942,-0.004103,-0.001979,-0.01291,-0.004647,-0.013173
-0.007727,-0.014011,-0.002934,-0.007427,-0.010744,-0.00468,-0.002257,-0.014726,-0.005301,-0.015025
-0.0075,-0.013599,-0.002848,-0.007209,-0.010428,-0.004542,-0.002191,-0.014293,-0.005145,-0.014583
-0.006091,-0.011044,-0.002313,-0.005854,-0.008469,-0.003689,-0.001779,-0.011607,-0.004178,-0.011843
-0.004057,-0.007356,-0.001541,-0.0039,-0.005641,-0.002457,-0.001185,-0.007731,-0.002783,-0.007888
-0.002062,-0.003739,-0.000783,-0.001982,-0.002867,-0.001249,-0.000602,-0.00393,-0.001415,-0.004009
-0.000637,-0.001155,-0.000242,-0.000612,-0.000886,-0.000386,-0.000186,-0.001214,-0.000437,-0.001238
-0.002111,-0.003827,-0.000802,-0.002029,-0.002935,-0.001278,-0.000617,-0.004022,-0.001448,-0.004104
-0.004488,-0.008138,-0.001704,-0.004314,-0.006241,-0.002718,-0.001311,-0.008553,-0.003079,-0.008727
-0.008058,-0.014611,-0.00306,-0.007745,-0.011204,-0.00488,-0.002354,-0.015355,-0.005528,-0.015667
-0.013523,-0.024521,-0.005136,-0.012999,-0.018803,-0.00819,-0.003951,-0.025771,-0.009277,-0.026295
-0.021819,-0.039564,-0.008286,-0.020973,-0.030338,-0.013215,-0.006374,-0.041581,-0.014968,-0.042425
-0.033021,-0.059878,-0.01254,-0.031741,-0.045915,-0.02,-0.009647,-0.06293,-0.022653,-0.064208
-0.042782,-0.077577,-0.016247,-0.041124,-0.059487,-0.025912,-0.012498,-0.081532,-0.029349,-0.083188
-0.041352,-0.074983,-0.015704,-0.039749,-0.057498,-0.025045,-0.01208,-0.078805,-0.028368,-0.080406
-0.022702,-0.041165,-0.008621,-0.021821,-0.031566,-0.013749,-0.006632,-0.043263,-0.015574,-0.044142
-0.102977,-0.186728,-0.039107,-0.098984,-0.143185,-0.062369,-0.030083,-0.196246,-0.070643,-0.200231
-0.211178,-0.382929,-0.080198,-0.202991,-0.293635,-0.127903,-0.061692,-0.402449,-0.144871,-0.410621
-0.880027,-1.595752,-0.334204,-0.845908,-1.223644,-0.532999,-0.257085,-1.677095,-0.60371,-1.711152
-2.310623,-4.189849,-0.877494,-2.221039,-3.212833,-1.399455,-0.675009,-4.403426,-1.585116,-4.492846
-0.826561,-1.498801,-0.313899,-0.794514,-1.149301,-0.500616,-0.241466,-1.575202,-0.567031,-1.60719
-0.176237,-0.319571,-0.066929,-0.169405,-0.245051,-0.10674,-0.051485,-0.335861,-0.120901,-0.342681
-0.101783,-0.184563,-0.038654,-0.097837,-0.141526,-0.061646,-0.029734,-0.193971,-0.069825,-0.19791
-0.033832,-0.061347,-0.012848,-0.03252,-0.047042,-0.020491,-0.009883,-0.064474,-0.023209,-0.065784
-0.021952,-0.039806,-0.008337,-0.021101,-0.030524,-0.013296,-0.006413,-0.041835,-0.015059,-0.042685
-0.033861,-0.061401,-0.012859,-0.032548,-0.047083,-0.020508,-0.009892,-0.06453,-0.023229,-0.065841
-0.044163,-0.080081,-0.016772,-0.042451,-0.061408,-0.026748,-0.012902,-0.084164,-0.030297,-0.085873
-0.045069,-0.081723,-0.017116,-0.043321,-0.062666,-0.027296,-0.013166,-0.085889,-0.030918,-0.087633
-0.038014,-0.068931,-0.014436,-0.03654,-0.052857,-0.023024,-0.011105,-0.072444,-0.026078,-0.073915
-0.028009,-0.050789,-0.010637,-0.026923,-0.038946,-0.016964,-0.008182,-0.053378,-0.019215,-0.054462
-0.018583,-0.033696,-0.007057,-0.017862,-0.025839,-0.011255,-0.005429,-0.035414,-0.012748,-0.036133
-0.010944,-0.019845,-0.004156,-0.01052,-0.015218,-0.006629,-0.003197,-0.020857,-0.007508,-0.02128
-0.00528,-0.009575,-0.002005,-0.005076,-0.007342,-0.003198,-0.001543,-0.010063,-0.003622,-0.010268
-0.010612,-0.019243,-0.00403,-0.010201,-0.014755,-0.006427,-0.0031,-0.020223,-0.00728,-0.020634
-0.016809,-0.03048,-0.006384,-0.016158,-0.023373,-0.010181,-0.004911,-0.032034,-0.011531,-0.032684
-0.022451,-0.04071,-0.008526,-0.021581,-0.031217,-0.013598,-0.006559,-0.042786,-0.015402,-0.043654
-0.02567,-0.046548,-0.009749,-0.024675,-0.035694,-0.015548,-0.007499,-0.048921,-0.01761,-0.049914
-0.024917,-0.045182,-0.009463,-0.023951,-0.034646,-0.015091,-0.007279,-0.047485,-0.017093,-0.04845
-0.020281,-0.036776,-0.007702,-0.019495,-0.0282,-0.012284,-0.005925,-0.038651,-0.013913,-0.039436
-0.013481,-0.024446,-0.00512,-0.012959,-0.018745,-0.008165,-0.003938,-0.025692,-0.009248,-0.026214
